shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
280015,50.930497,-114.065657,380022,14.268
280015,50.930540,-114.065704,380023,14.274
280015,50.930643,-114.065765,380024,14.286
280015,50.930797,-114.065663,380025,14.305
280015,50.931249,-114.065367,380026,14.359
280015,50.931249,-114.065367,390001,14.359
280015,50.931399,-114.065270,390002,14.377
280015,50.931596,-114.065145,390003,14.401
280015,50.931715,-114.065079,390004,14.415
280015,50.931814,-114.065033,390005,14.426
280015,50.931866,-114.065011,390006,14.432
280015,50.931907,-114.064997,390007,14.437
280015,50.931990,-114.064977,390008,14.446
280015,50.932043,-114.064968,390009,14.452
280015,50.932088,-114.064971,390010,14.457
280015,50.932118,-114.064978,390011,14.461
280015,50.932146,-114.064989,390012,14.464
280015,50.932238,-114.065042,390013,14.475
280015,50.932321,-114.065052,390014,14.484
280015,50.932386,-114.065066,390015,14.491
280015,50.932470,-114.065094,390016,14.501
280015,50.932568,-114.065139,390017,14.512
280015,50.932634,-114.065179,390018,14.520
280015,50.932734,-114.065252,390019,14.532
280015,50.933137,-114.065566,390020,14.582
280015,50.933316,-114.065702,390021,14.604
280015,50.933422,-114.065774,390022,14.617
280015,50.933491,-114.065817,390023,14.626
280015,50.933640,-114.065896,390024,14.643
280015,50.933804,-114.065961,390025,14.662
280015,50.933873,-114.065983,390026,14.670
280015,50.933968,-114.066007,390027,14.680
280015,50.934068,-114.066028,390028,14.692
280015,50.934142,-114.066036,390029,14.700
280015,50.934224,-114.066044,390030,14.709
280015,50.934343,-114.066046,390031,14.722
280015,50.934501,-114.066034,390032,14.740
280015,50.934558,-114.066027,390033,14.746
280015,50.934558,-114.066027,400001,14.746
280015,50.935048,-114.065965,400002,14.801
280015,50.935477,-114.065908,400003,14.848
280015,50.935534,-114.065904,400004,14.855
280015,50.935622,-114.065905,400005,14.865
280015,50.935695,-114.065913,400006,14.873
280015,50.935772,-114.065929,400007,14.882
280015,50.935813,-114.065942,400008,14.886
280015,50.935899,-114.065975,400009,14.896
280015,50.935965,-114.066008,400010,14.904
280015,50.936035,-114.066054,400011,14.912
280015,50.936109,-114.066107,400012,14.921
280015,50.936177,-114.066167,400013,14.930
280015,50.936316,-114.066311,400014,14.948
280015,50.936643,-114.066652,400015,14.992
280015,50.936770,-114.066782,400016,15.009
280015,50.936833,-114.066839,400017,15.017
280015,50.936876,-114.066873,400018,15.022
280015,50.936941,-114.066919,400019,15.030
280015,50.937011,-114.066957,400020,15.038
280015,50.937083,-114.066991,400021,15.047
280015,50.937010,-114.067266,400022,15.068
280015,50.936994,-114.067324,400023,15.072
280015,50.936987,-114.067340,400024,15.073
280015,50.936967,-114.067369,400025,15.076
280015,50.936953,-114.067381,400026,15.078
280015,50.936926,-114.067393,400027,15.081
280015,50.936903,-114.067393,400028,15.084
280015,50.936782,-114.067383,400029,15.098
280016,50.922295,-114.008674,10001,0.000
280016,50.922445,-114.008804,10002,0.019
280016,50.922389,-114.008943,10003,0.031
280016,50.922323,-114.009093,10004,0.043
280016,50.922242,-114.009270,10005,0.059
280016,50.922064,-114.009657,10006,0.093
280016,50.921894,-114.010015,10007,0.124
280016,50.921737,-114.010483,10008,0.161
280016,50.921625,-114.010842,10009,0.190
280016,50.921540,-114.011142,10010,0.213
280016,50.921421,-114.011545,10011,0.244
280016,50.921317,-114.011898,10012,0.271
280016,50.921154,-114.012487,10013,0.317
280016,50.921048,-114.012834,10014,0.344
280016,50.921001,-114.012991,10015,0.356
280016,50.921001,-114.012991,20001,0.356
280016,50.920955,-114.013146,20002,0.368
280016,50.920893,-114.013334,20003,0.383
280016,50.920668,-114.013929,20004,0.432
280016,50.920472,-114.014431,20005,0.473
280016,50.920345,-114.014769,20006,0.501
280016,50.920301,-114.014910,20007,0.512
280016,50.920201,-114.014807,20008,0.525
280016,50.920031,-114.014630,20009,0.548
280016,50.919844,-114.014434,20010,0.573
280016,50.919815,-114.014392,20011,0.577
280016,50.919793,-114.014350,20012,0.581
280016,50.919774,-114.014299,20013,0.585
280016,50.919764,-114.014260,20014,0.588
280016,50.919693,-114.014172,20015,0.598
280016,50.919693,-114.014172,30001,0.598
280016,50.919682,-114.014157,30002,0.600
280016,50.919580,-114.014020,30003,0.615
280016,50.919533,-114.013952,30004,0.622
280016,50.919441,-114.013804,30005,0.636
280016,50.919386,-114.013725,30006,0.645
280016,50.919271,-114.013536,30007,0.663
280016,50.918970,-114.013064,30008,0.710
280016,50.918905,-114.012973,30009,0.720
280016,50.918843,-114.012894,30010,0.729
280016,50.918774,-114.012813,30011,0.738
280016,50.918709,-114.012744,30012,0.747
280016,50.918592,-114.012631,30013,0.762
280016,50.918490,-114.012550,30014,0.775
280016,50.918434,-114.012511,30015,0.782
280016,50.918357,-114.012460,30016,0.791
280016,50.918294,-114.012426,30017,0.799
280016,50.918218,-114.012388,30018,0.807
280016,50.918137,-114.012353,30019,0.817
280016,50.918076,-114.012333,30020,0.824
280016,50.917744,-114.012209,30021,0.862
280016,50.917847,-114.011521,30022,0.911
280016,50.917847,-114.011521,40001,0.911
280016,50.917920,-114.011037,40002,0.946
280016,50.918045,-114.010126,40003,1.012
280016,50.918062,-114.009901,40004,1.028
280016,50.918064,-114.009713,40005,1.041
280016,50.918069,-114.009597,40006,1.049
280016,50.918054,-114.009059,40007,1.087
280016,50.918032,-114.008400,40008,1.133
280016,50.918021,-114.008018,40009,1.160
280016,50.918014,-114.007867,40010,1.171
280016,50.918007,-114.007775,40011,1.177
280016,50.918007,-114.007775,50001,1.177
280016,50.918001,-114.007695,50002,1.183
280016,50.917987,-114.007574,50003,1.192
280016,50.917969,-114.007453,50004,1.200
280016,50.917945,-114.007313,50005,1.211
280016,50.917916,-114.007179,50006,1.221
280016,50.917877,-114.007021,50007,1.233
280016,50.917732,-114.006458,50008,1.275
280016,50.917717,-114.006394,50009,1.280
280016,50.917673,-114.006226,50010,1.293
280016,50.917644,-114.006105,50011,1.302
280016,50.917612,-114.005955,50012,1.313
280016,50.917599,-114.005876,50013,1.319
280016,50.917577,-114.005731,50014,1.329
280016,50.917562,-114.005598,50015,1.339
280016,50.917545,-114.005382,50016,1.354
280016,50.917541,-114.005208,50017,1.366
280016,50.917543,-114.005025,50018,1.379
280016,50.917544,-114.004993,50019,1.381
280016,50.917544,-114.004993,60001,1.381
280016,50.917549,-114.004895,60002,1.388
280016,50.917562,-114.004743,60003,1.399
280016,50.917599,-114.004416,60004,1.422
280016,50.917731,-114.003264,60005,1.505
280016,50.917956,-114.001422,60006,1.637
280016,50.918084,-114.000940,60007,1.673
280016,50.918157,-114.000739,60008,1.690
280016,50.918241,-114.000541,60009,1.706
280016,50.918241,-114.000541,70001,1.706
280016,50.918259,-114.000497,70002,1.710
280016,50.918453,-114.000081,70003,1.747
280016,50.918750,-113.999804,70004,1.785
280016,50.918996,-113.999600,70005,1.816
280016,50.919207,-113.999499,70006,1.840
280016,50.919428,-113.999443,70007,1.865
280016,50.919680,-113.999415,70008,1.893
280016,50.920066,-113.999406,70009,1.936
280016,50.920306,-113.999461,70010,1.963
280016,50.920306,-113.999461,80001,1.963
280016,50.920312,-113.999462,80002,1.964
280016,50.920593,-113.999627,80003,1.997
280016,50.920656,-113.999731,80004,2.007
280016,50.920770,-113.999932,80005,2.026
280016,50.920875,-114.000148,80006,2.046
280016,50.921447,-114.002094,80007,2.196
280016,50.921609,-114.002547,80008,2.233
280016,50.921682,-114.002688,80009,2.246
280016,50.921775,-114.002837,80010,2.261
280016,50.921875,-114.002962,80011,2.275
280016,50.921951,-114.003041,80012,2.285
280016,50.921951,-114.003041,90001,2.285
280016,50.921966,-114.003057,90002,2.287
280016,50.922076,-114.003164,90003,2.301
280016,50.922098,-114.003179,90004,2.304
280016,50.923116,-114.004032,90005,2.432
280016,50.923183,-114.004100,90006,2.441
280016,50.923331,-114.004270,90007,2.461
280016,50.923538,-114.004554,90008,2.492
280016,50.923734,-114.004822,90009,2.521
280016,50.923931,-114.005081,90010,2.549
280016,50.924020,-114.005176,90011,2.561
280016,50.924146,-114.005295,90012,2.577
280016,50.924861,-114.005764,90013,2.664
280016,50.924861,-114.005764,100001,2.664
280016,50.924890,-114.005783,100002,2.667
280016,50.924987,-114.005856,100003,2.679
280016,50.925078,-114.005945,100004,2.691
280016,50.925165,-114.006045,100005,2.703
280016,50.925272,-114.006197,100006,2.719
280016,50.925386,-114.006351,100007,2.736
280016,50.926462,-114.007832,100008,2.894
280016,50.926543,-114.007935,100009,2.906
280016,50.926603,-114.008037,100010,2.916
280016,50.926667,-114.008186,100011,2.929
280016,50.926721,-114.008361,100012,2.942
280016,50.926754,-114.008536,100013,2.955
280016,50.926788,-114.008744,100014,2.970
280016,50.926852,-114.009223,100015,3.005
280016,50.926869,-114.009336,100016,3.013
280016,50.926869,-114.009336,110001,3.013
280016,50.926871,-114.009350,110002,3.014
280016,50.926896,-114.009478,110003,3.023
280016,50.926957,-114.009754,110004,3.044
280016,50.927039,-114.009917,110005,3.058
280016,50.927131,-114.010073,110006,3.073
280016,50.927246,-114.010234,110007,3.090
280016,50.927357,-114.010335,110008,3.104
280016,50.927516,-114.010408,110009,3.123
280016,50.928284,-114.010658,110010,3.210
280016,50.929008,-114.010889,110011,3.292
280016,50.929361,-114.011002,110012,3.332
280016,50.929361,-114.011002,120001,3.332
280016,50.929531,-114.011056,120002,3.352
280016,50.929659,-114.011081,120003,3.366
280016,50.929778,-114.011087,120004,3.379
280016,50.929911,-114.011077,120005,3.394
280016,50.930041,-114.011046,120006,3.409
280016,50.930302,-114.010926,120007,3.439
280016,50.930583,-114.010725,120008,3.473
280016,50.931024,-114.010428,120009,3.527
280016,50.931173,-114.010342,120010,3.544
280016,50.931459,-114.010163,120011,3.579
280016,50.931585,-114.010096,120012,3.593
280016,50.931689,-114.010045,120013,3.606
280016,50.931776,-114.010007,120014,3.615
280016,50.932089,-114.009948,120015,3.651
280016,50.932218,-114.009927,120016,3.665
280016,50.932338,-114.009922,120017,3.678
280016,50.932369,-114.009923,120018,3.682
280016,50.932484,-114.009936,120019,3.695
280016,50.932596,-114.009951,120020,3.707
280016,50.932708,-114.009973,120021,3.720
280016,50.932851,-114.009964,120022,3.736
280016,50.932885,-114.009967,120023,3.740
280016,50.932924,-114.009975,120024,3.744
280016,50.933315,-114.010106,120025,3.788
280016,50.933434,-114.010145,120026,3.802
280016,50.933418,-114.010270,120027,3.811
280016,50.933393,-114.010443,120028,3.823
280016,50.933362,-114.010645,120029,3.838
280016,50.933330,-114.010833,120030,3.852
280016,50.933326,-114.010850,120031,3.853
280016,50.933326,-114.010850,130001,3.853
280016,50.932291,-114.016369,130002,4.258
280016,50.932204,-114.016836,130003,4.292
280016,50.932085,-114.017470,130004,4.338
280016,50.931960,-114.018139,130005,4.387
280016,50.931960,-114.018139,140001,4.387
280016,50.931890,-114.018516,140002,4.415
280016,50.931863,-114.018719,140003,4.430
280016,50.931836,-114.018942,140004,4.446
280016,50.931811,-114.019227,140005,4.466
280016,50.931803,-114.019336,140006,4.474
280016,50.931796,-114.019456,140007,4.482
280016,50.931786,-114.019711,140008,4.500
280016,50.931784,-114.019857,140009,4.510
280016,50.931784,-114.020062,140010,4.525
280016,50.931815,-114.021987,140011,4.660
280016,50.931831,-114.023025,140012,4.733
280016,50.931839,-114.023410,140013,4.760
280016,50.931842,-114.023686,140014,4.780
280016,50.931843,-114.023707,140015,4.781
280016,50.931843,-114.023707,150001,4.781
280016,50.931856,-114.024477,150002,4.835
280016,50.931875,-114.025619,150003,4.915
280016,50.931881,-114.026062,150004,4.947
280016,50.931898,-114.027093,150005,5.019
280016,50.931896,-114.027304,150006,5.034
280016,50.931881,-114.027564,150007,5.052
280016,50.931875,-114.027655,150008,5.059
280016,50.931866,-114.027746,150009,5.065
280016,50.931866,-114.027746,160001,5.065
280016,50.931862,-114.027790,160002,5.068
280016,50.931847,-114.027931,160003,5.078
280016,50.931813,-114.028180,160004,5.096
280016,50.931752,-114.028600,160005,5.127
280016,50.931416,-114.030907,160006,5.293
280016,50.931223,-114.032243,160007,5.389
280016,50.931200,-114.032411,160008,5.402
280016,50.931115,-114.032996,160009,5.444
280016,50.931027,-114.033607,160010,5.488
280016,50.930443,-114.037604,160011,5.776
280016,50.930313,-114.038494,160012,5.840
280016,50.930291,-114.038650,160013,5.852
280016,50.930213,-114.039190,160014,5.891
280016,50.930213,-114.039190,170001,5.891
280016,50.929844,-114.041727,170002,6.074
280016,50.929491,-114.044150,170003,6.249
280016,50.929441,-114.044492,170004,6.273
280016,50.929416,-114.044686,170005,6.287
280016,50.929394,-114.044865,170006,6.300
280016,50.929377,-114.045044,170007,6.313
280016,50.929369,-114.045174,170008,6.322
280016,50.929367,-114.045219,170009,6.325
280016,50.929365,-114.045445,170010,6.341
280016,50.929366,-114.045592,170011,6.351
280016,50.929369,-114.045738,170012,6.362
280016,50.929376,-114.045907,170013,6.373
280016,50.929392,-114.046107,170014,6.388
280016,50.929397,-114.046155,170015,6.391
280016,50.929397,-114.046155,180001,6.391
280016,50.929409,-114.046261,180002,6.399
280016,50.929433,-114.046446,180003,6.412
280016,50.929467,-114.046647,180004,6.427
280016,50.929682,-114.047761,180005,6.508
280016,50.929842,-114.048583,180006,6.569
280016,50.929876,-114.048773,180007,6.583
280016,50.929972,-114.049277,180008,6.620
280016,50.929972,-114.049277,190001,6.620
280016,50.930194,-114.050428,190002,6.705
280016,50.930509,-114.052051,190003,6.824
280016,50.930609,-114.052569,190004,6.862
280016,50.930609,-114.052569,200001,6.862
280016,50.930663,-114.052850,200002,6.883
280016,50.930697,-114.053063,200003,6.898
280016,50.930739,-114.053402,200004,6.922
280016,50.930764,-114.053838,200005,6.953
280016,50.930766,-114.054073,200006,6.970
280016,50.930764,-114.054254,200007,6.982
280016,50.930737,-114.054753,200008,7.018
280016,50.930620,-114.056686,200009,7.154
280016,50.930486,-114.058966,200010,7.315
280016,50.930440,-114.059745,200011,7.370
280016,50.930440,-114.059745,210001,7.370
280016,50.930370,-114.060939,210002,7.454
280016,50.930301,-114.062066,210003,7.534
280016,50.930278,-114.062472,210004,7.563
280016,50.930277,-114.062495,210005,7.564
280016,50.930267,-114.062655,210006,7.575
280016,50.930249,-114.062964,210007,7.597
280016,50.930240,-114.063125,210008,7.609
280016,50.930227,-114.063375,210009,7.626
280016,50.930217,-114.063714,210010,7.650
280016,50.930216,-114.063794,210011,7.656
280016,50.930216,-114.063989,210012,7.669
280016,50.930217,-114.064101,210013,7.677
280016,50.930225,-114.064329,210014,7.693
280016,50.930239,-114.064564,210015,7.710
280016,50.930257,-114.064773,210016,7.725
280016,50.930280,-114.064984,210017,7.740
280016,50.930294,-114.065091,210018,7.747
280016,50.930336,-114.065378,210019,7.768
280016,50.930445,-114.065572,210020,7.787
280016,50.930476,-114.065624,210021,7.792
280016,50.930497,-114.065657,210022,7.795
280016,50.930540,-114.065704,210023,7.801
280016,50.930643,-114.065765,210024,7.813
280016,50.930797,-114.065663,210025,7.832
280016,50.931249,-114.065367,210026,7.886
280016,50.931249,-114.065367,220001,7.886
280016,50.931399,-114.065270,220002,7.904
280016,50.931596,-114.065145,220003,7.928
280016,50.931715,-114.065079,220004,7.942
280016,50.931814,-114.065033,220005,7.953
280016,50.931866,-114.065011,220006,7.959
280016,50.931907,-114.064997,220007,7.964
280016,50.931990,-114.064977,220008,7.973
280016,50.932043,-114.064968,220009,7.979
280016,50.932088,-114.064971,220010,7.984
280016,50.932118,-114.064978,220011,7.987
280016,50.932146,-114.064989,220012,7.991
280016,50.932238,-114.065042,220013,8.002
280016,50.932321,-114.065052,220014,8.011
280016,50.932386,-114.065066,220015,8.018
280016,50.932470,-114.065094,220016,8.028
280016,50.932568,-114.065139,220017,8.039
280016,50.932634,-114.065179,220018,8.047
280016,50.932734,-114.065252,220019,8.059
280016,50.933137,-114.065566,220020,8.109
280016,50.933316,-114.065702,220021,8.131
280016,50.933422,-114.065774,220022,8.144
280016,50.933491,-114.065817,220023,8.152
280016,50.933640,-114.065896,220024,8.170
280016,50.933804,-114.065961,220025,8.188
280016,50.933873,-114.065983,220026,8.196
280016,50.933968,-114.066007,220027,8.207
280016,50.934068,-114.066028,220028,8.218
280016,50.934142,-114.066036,220029,8.226
280016,50.934224,-114.066044,220030,8.236
280016,50.934343,-114.066046,220031,8.249
280016,50.934501,-114.066034,220032,8.266
280016,50.934558,-114.066027,220033,8.273
280016,50.934558,-114.066027,230001,8.273
280016,50.935048,-114.065965,230002,8.327
280016,50.935477,-114.065908,230003,8.375
280016,50.935534,-114.065904,230004,8.382
280016,50.935622,-114.065905,230005,8.391
280016,50.935695,-114.065913,230006,8.399
280016,50.935772,-114.065929,230007,8.408
280016,50.935813,-114.065942,230008,8.413
280016,50.935899,-114.065975,230009,8.423
280016,50.935965,-114.066008,230010,8.430
280016,50.936035,-114.066054,230011,8.439
280016,50.936109,-114.066107,230012,8.448
280016,50.936177,-114.066167,230013,8.457
280016,50.936316,-114.066311,230014,8.475
280016,50.936643,-114.066652,230015,8.519
280016,50.936770,-114.066782,230016,8.536
280016,50.936833,-114.066839,230017,8.544
280016,50.936876,-114.066873,230018,8.549
280016,50.936941,-114.066919,230019,8.557
280016,50.937011,-114.066957,230020,8.565
280016,50.937083,-114.066991,230021,8.573
280016,50.937010,-114.067266,230022,8.594
280016,50.936994,-114.067324,230023,8.599
280016,50.936987,-114.067340,230024,8.600
280016,50.936967,-114.067369,230025,8.603
280016,50.936953,-114.067381,230026,8.605
280016,50.936926,-114.067393,230027,8.608
280016,50.936903,-114.067393,230028,8.611
280016,50.936782,-114.067383,230029,8.624
290021,50.954152,-114.073658,10001,0.000
290021,50.954143,-114.073655,10002,0.001
290021,50.953931,-114.073612,10003,0.025
290021,50.953920,-114.073588,10004,0.027
290021,50.953908,-114.073553,10005,0.029
290021,50.953898,-114.073513,10006,0.033
290021,50.953890,-114.073465,10007,0.036
290021,50.953888,-114.073391,10008,0.041
290021,50.953888,-114.073327,10009,0.046
290021,50.954346,-114.073328,10010,0.097
290021,50.954374,-114.073339,10011,0.100
290021,50.954398,-114.073351,10012,0.103
290021,50.954421,-114.073367,10013,0.106
290021,50.954454,-114.073398,10014,0.110
290021,50.954470,-114.073420,10015,0.112
290021,50.954489,-114.073451,10016,0.115
290021,50.954636,-114.073754,10017,0.142
290021,50.954741,-114.073971,10018,0.161
290021,50.954841,-114.074181,10019,0.180
290021,50.955068,-114.074227,10020,0.205
290021,50.955148,-114.074241,10021,0.214
290021,50.955215,-114.074256,10022,0.222
290021,50.955276,-114.074243,10023,0.228
290021,50.955319,-114.074242,10024,0.233
290021,50.955360,-114.074251,10025,0.238
290021,50.955414,-114.074265,10026,0.244
290021,50.955474,-114.074292,10027,0.251
290021,50.955566,-114.074345,10028,0.262
290021,50.955797,-114.074404,10029,0.288
290021,50.956146,-114.074499,10030,0.327
290021,50.956468,-114.074587,10031,0.363
290021,50.956658,-114.074632,10032,0.385
290021,50.957101,-114.074723,10033,0.435
290021,50.957467,-114.074798,10034,0.476
290021,50.957503,-114.074798,10035,0.480
290021,50.957542,-114.074790,10036,0.484
290021,50.957620,-114.074751,10037,0.493
290021,50.957656,-114.074712,10038,0.498
290021,50.957690,-114.074668,10039,0.503
290021,50.957714,-114.074627,10040,0.507
290021,50.957730,-114.074590,10041,0.510
290021,50.957748,-114.074539,10042,0.514
290021,50.957761,-114.074485,10043,0.518
290021,50.957771,-114.074424,10044,0.522
290021,50.957775,-114.074365,10045,0.527
290021,50.957775,-114.073327,10046,0.600
290021,50.957775,-114.073327,20001,0.600
290021,50.957774,-114.073202,20002,0.609
290021,50.957766,-114.073057,20003,0.619
290021,50.957761,-114.072982,20004,0.624
290021,50.957756,-114.072940,20005,0.627
290021,50.957750,-114.072883,20006,0.631
290021,50.957733,-114.072774,20007,0.639
290021,50.957722,-114.072720,20008,0.643
290021,50.957697,-114.072611,20009,0.651
290021,50.957655,-114.072465,20010,0.662
290021,50.957574,-114.072185,20011,0.684
290021,50.957565,-114.072148,20012,0.687
290021,50.957552,-114.072064,20013,0.693
290021,50.957550,-114.072025,20014,0.696
290021,50.957548,-114.071778,20015,0.713
290021,50.957549,-114.071500,20016,0.732
290021,50.957547,-114.071077,20017,0.762
290021,50.957552,-114.070852,20018,0.778
290021,50.957563,-114.070667,20019,0.791
290021,50.957598,-114.070299,20020,0.817
290021,50.957645,-114.070037,20021,0.836
290021,50.957691,-114.069778,20022,0.855
290021,50.957739,-114.069572,20023,0.871
290021,50.957863,-114.069016,20024,0.912
290021,50.957770,-114.069014,20025,0.922
290021,50.957703,-114.069004,20026,0.930
290021,50.957649,-114.068988,20027,0.936
290021,50.957584,-114.068964,20028,0.943
290021,50.957477,-114.068910,20029,0.956
290021,50.957408,-114.068858,20030,0.964
290021,50.957402,-114.068853,20031,0.965
290021,50.957402,-114.068853,30001,0.965
290021,50.957337,-114.068783,30002,0.974
290021,50.957126,-114.068539,30003,1.003
290021,50.957079,-114.068493,30004,1.009
290021,50.957027,-114.068447,30005,1.016
290021,50.956979,-114.068410,30006,1.022
290021,50.956899,-114.068373,30007,1.031
290021,50.956855,-114.068359,30008,1.036
290021,50.956823,-114.068353,30009,1.040
290021,50.956758,-114.068344,30010,1.047
290021,50.956690,-114.068338,30011,1.054
290021,50.956181,-114.068343,30012,1.111
290021,50.955849,-114.068343,30013,1.148
290021,50.955675,-114.068331,30014,1.167
290021,50.955566,-114.068314,30015,1.179
290021,50.955437,-114.068293,30016,1.194
290021,50.955340,-114.068274,30017,1.205
290021,50.955258,-114.068243,30018,1.214
290021,50.955159,-114.068198,30019,1.226
290021,50.954923,-114.068032,30020,1.254
290021,50.954886,-114.068003,30021,1.259
290021,50.954812,-114.067924,30022,1.269
290021,50.954766,-114.067870,30023,1.275
290021,50.954714,-114.067795,30024,1.283
290021,50.954640,-114.067673,30025,1.295
290021,50.954590,-114.067575,30026,1.304
290021,50.954503,-114.067351,30027,1.322
290021,50.954469,-114.067250,30028,1.330
290021,50.954438,-114.067131,30029,1.339
290021,50.954375,-114.066848,30030,1.360
290021,50.954343,-114.066719,30031,1.370
290021,50.954199,-114.066175,30032,1.411
290021,50.954122,-114.065864,30033,1.435
290021,50.954046,-114.065555,30034,1.458
290021,50.954024,-114.065431,30035,1.467
290021,50.954000,-114.065276,30036,1.478
290021,50.953980,-114.065109,30037,1.490
290021,50.953976,-114.065031,30038,1.496
290021,50.953976,-114.065031,40001,1.496
290021,50.953973,-114.064975,40002,1.500
290021,50.953969,-114.064805,40003,1.512
290021,50.953971,-114.062591,40004,1.667
290021,50.953971,-114.062453,40005,1.677
290021,50.953966,-114.062355,40006,1.684
290021,50.953939,-114.062097,40007,1.702
290021,50.953916,-114.061949,40008,1.713
290021,50.953884,-114.061806,40009,1.724
290021,50.953848,-114.061674,40010,1.734
290021,50.953810,-114.061559,40011,1.743
290021,50.953750,-114.061401,40012,1.756
290021,50.953695,-114.061281,40013,1.766
290021,50.953635,-114.061169,40014,1.777
290021,50.953573,-114.061068,40015,1.787
290021,50.953480,-114.060939,40016,1.800
290021,50.953365,-114.060809,40017,1.816
290021,50.953175,-114.060640,40018,1.840
290021,50.953003,-114.060547,40019,1.861
290021,50.952815,-114.060471,40020,1.882
290021,50.952643,-114.060416,40021,1.902
290021,50.952314,-114.060357,40022,1.938
290021,50.952243,-114.060339,40023,1.946
290021,50.952041,-114.060313,40024,1.969
290021,50.951911,-114.060290,40025,1.984
290021,50.951796,-114.060259,40026,1.997
290021,50.951585,-114.060239,40027,2.020
290021,50.951585,-114.060239,50001,2.020
290021,50.951426,-114.060225,50002,2.038
290021,50.951240,-114.060201,50003,2.059
290021,50.951026,-114.060194,50004,2.083
290021,50.950805,-114.060172,50005,2.107
290021,50.950463,-114.060151,50006,2.145
290021,50.950266,-114.060143,50007,2.167
290021,50.950160,-114.060148,50008,2.179
290021,50.949962,-114.060185,50009,2.201
290021,50.949357,-114.060202,50010,2.268
290021,50.949281,-114.060193,50011,2.277
290021,50.949114,-114.060186,50012,2.295
290021,50.948689,-114.060200,50013,2.343
290021,50.948027,-114.060185,50014,2.416
290021,50.947439,-114.060155,50015,2.482
290021,50.946641,-114.060137,50016,2.571
290021,50.946081,-114.060128,50017,2.633
290021,50.946076,-114.059954,50018,2.645
290021,50.946067,-114.059719,50019,2.662
290021,50.946051,-114.059488,50020,2.678
290021,50.946051,-114.059488,60001,2.678
290021,50.946047,-114.059437,60002,2.682
290021,50.946022,-114.059266,60003,2.694
290021,50.946005,-114.059149,60004,2.702
290021,50.945921,-114.058702,60005,2.735
290021,50.945750,-114.057986,60006,2.789
290021,50.945680,-114.057611,60007,2.816
290021,50.945617,-114.057179,60008,2.848
290021,50.945562,-114.056482,60009,2.897
290021,50.945552,-114.055684,60010,2.953
290021,50.945552,-114.055271,60011,2.982
290021,50.945552,-114.055271,70001,2.982
290021,50.945552,-114.054102,70002,3.064
290021,50.945564,-114.053769,70003,3.088
290021,50.945595,-114.053470,70004,3.109
290021,50.945651,-114.053221,70005,3.127
290021,50.945746,-114.052962,70006,3.148
290021,50.945953,-114.052462,70007,3.191
290021,50.945953,-114.052462,80001,3.191
290021,50.946119,-114.052063,80002,3.224
290021,50.946175,-114.051836,80003,3.241
290021,50.946228,-114.051597,80004,3.259
290021,50.946255,-114.051348,80005,3.277
290021,50.946288,-114.051098,80006,3.295
290021,50.946277,-114.050804,80007,3.315
290021,50.946245,-114.050481,80008,3.338
290021,50.946154,-114.050087,80009,3.368
290021,50.946113,-114.049933,80010,3.380
290021,50.946077,-114.049817,80011,3.389
290021,50.945935,-114.049433,80012,3.420
290021,50.945888,-114.049315,80013,3.430
290021,50.945844,-114.049218,80014,3.438
290021,50.945787,-114.049112,80015,3.448
290021,50.945729,-114.049020,80016,3.457
290021,50.945664,-114.048928,80017,3.467
290021,50.945606,-114.048860,80018,3.475
290021,50.945532,-114.048781,80019,3.485
290021,50.945472,-114.048729,80020,3.492
290021,50.945412,-114.048679,80021,3.500
290021,50.945364,-114.048643,80022,3.506
290021,50.945297,-114.048602,80023,3.514
290021,50.945214,-114.048559,80024,3.523
290021,50.945138,-114.048528,80025,3.532
290021,50.945070,-114.048510,80026,3.540
290021,50.945001,-114.048494,80027,3.547
290021,50.944920,-114.048486,80028,3.557
290021,50.944647,-114.048488,80029,3.587
290021,50.944581,-114.048487,80030,3.594
290021,50.944490,-114.048478,80031,3.604
290021,50.944413,-114.048463,80032,3.613
290021,50.944344,-114.048446,80033,3.621
290021,50.944271,-114.048424,80034,3.629
290021,50.944207,-114.048399,80035,3.636
290021,50.944134,-114.048367,80036,3.645
290021,50.944066,-114.048330,80037,3.653
290021,50.943991,-114.048285,80038,3.662
290021,50.943923,-114.048236,80039,3.670
290021,50.943805,-114.048140,80040,3.685
290021,50.943588,-114.047868,80041,3.715
290021,50.943555,-114.047815,80042,3.721
290021,50.943547,-114.047803,80043,3.722
290021,50.943547,-114.047803,90001,3.722
290021,50.943482,-114.047686,90002,3.733
290021,50.943392,-114.047508,90003,3.749
290021,50.943146,-114.046937,90004,3.797
290021,50.943120,-114.046866,90005,3.803
290021,50.943092,-114.046817,90006,3.808
290021,50.942918,-114.046448,90007,3.840
290021,50.942641,-114.045843,90008,3.893
290021,50.942492,-114.045515,90009,3.921
290021,50.942459,-114.045446,90010,3.927
290021,50.942163,-114.044784,90011,3.984
290021,50.942088,-114.044595,90012,4.000
290021,50.942029,-114.044470,90013,4.011
290021,50.942353,-114.044093,90014,4.055
290021,50.942370,-114.044074,90015,4.058
290021,50.942370,-114.044074,100001,4.058
290021,50.942518,-114.043898,100002,4.078
290021,50.943002,-114.043356,100003,4.144
290021,50.943091,-114.043260,100004,4.156
290021,50.943168,-114.043181,100005,4.166
